SCORES_TXT_BEGIN_0 0 47 9 BLEU
7 13 4 12 2 11 0 10 9 
9 10 5 9 3 8 2 7 9 
8 10 7 9 6 8 5 7 9 
8 12 4 11 3 10 2 9 9 
8 9 4 8 3 7 2 6 9 
8 10 7 9 5 8 4 7 9 
8 10 5 9 3 8 2 7 9 
8 9 5 8 3 7 2 6 9 
7 15 4 14 2 13 0 12 9 
7 15 4 14 2 13 0 12 9 
8 11 5 10 4 9 3 8 9 
7 10 4 9 3 8 2 7 9 
7 14 4 13 3 12 2 11 9 
8 10 7 9 6 8 5 7 9 
9 11 7 10 6 9 5 8 9 
8 10 3 9 1 8 0 7 9 
7 9 6 8 5 7 4 6 9 
7 12 4 11 3 10 2 9 9 
8 13 6 12 4 11 2 10 9 
8 11 5 10 3 9 1 8 9 
8 15 5 14 3 13 2 12 9 
8 13 6 12 4 11 2 10 9 
8 11 7 10 5 9 4 8 9 
8 12 7 11 6 10 5 9 9 
7 11 2 10 1 9 0 8 9 
8 12 7 11 5 10 4 9 9 
8 13 6 12 4 11 2 10 9 
7 11 5 10 4 9 3 8 9 
7 15 4 14 3 13 2 12 9 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 357 100 9 BLEU
6 6 5 5 4 4 3 3 6 
5 10 4 9 3 8 2 7 6 
5 10 4 9 3 8 2 7 6 
5 6 4 5 3 4 2 3 6 
6 7 5 6 4 5 3 4 6 
6 8 4 7 3 6 2 5 6 
5 8 4 7 3 6 2 5 6 
5 9 4 8 3 7 2 6 6 
5 9 4 8 3 7 2 6 6 
6 8 5 7 4 6 3 5 6 
6 8 5 7 4 6 3 5 6 
6 7 4 6 3 5 2 4 6 
5 7 4 6 3 5 2 4 6 
6 7 5 6 4 5 3 4 6 
5 6 3 5 1 4 0 3 6 
6 8 5 7 4 6 3 5 6 
5 11 4 10 3 9 2 8 6 
5 11 4 10 3 9 2 8 6 
6 7 4 6 2 5 0 4 6 
6 7 4 6 2 5 0 4 6 
6 7 5 6 4 5 3 4 6 
6 6 2 5 1 4 0 3 6 
6 9 5 8 4 7 3 6 6 
5 6 2 5 1 4 0 3 6 
6 7 4 6 2 5 1 4 6 
5 7 4 6 3 5 2 4 6 
5 12 4 11 3 10 2 9 6 
5 12 4 11 3 10 2 9 6 
6 10 5 9 4 8 3 7 6 
6 10 5 9 4 8 3 7 6 
6 8 4 7 2 6 0 5 6 
4 6 2 5 1 4 0 3 6 
4 6 2 5 1 4 0 3 6 
6 7 4 6 2 5 1 4 6 
6 8 5 7 4 6 3 5 6 
5 9 4 8 3 7 2 6 6 
6 9 5 8 4 7 3 6 6 
4 8 2 7 1 6 0 5 6 
5 12 4 11 3 10 2 9 6 
5 12 4 11 3 10 2 9 6 
5 6 2 5 1 4 0 3 6 
6 9 5 8 4 7 3 6 6 
6 8 5 7 4 6 3 5 6 
6 9 5 8 4 7 3 6 6 
6 7 4 6 2 5 1 4 6 
6 8 5 7 4 6 3 5 6 
6 8 5 7 4 6 3 5 6 
6 8 4 7 2 6 1 5 6 
6 8 4 7 2 6 0 5 6 
5 8 2 7 1 6 0 5 6 
4 10 2 9 1 8 0 7 6 
6 8 4 7 3 6 2 5 6 
4 10 2 9 1 8 0 7 6 
6 11 4 10 3 9 2 8 6 
6 11 4 10 3 9 2 8 6 
6 7 4 6 2 5 0 4 6 
6 9 4 8 3 7 2 6 6 
5 8 4 7 3 6 2 5 6 
6 10 5 9 4 8 3 7 6 
4 10 2 9 1 8 0 7 6 
4 10 2 9 1 8 0 7 6 
6 10 5 9 4 8 3 7 6 
5 12 4 11 3 10 2 9 6 
5 12 4 11 3 10 2 9 6 
6 8 5 7 4 6 3 5 6 
6 8 5 7 4 6 3 5 6 
6 8 4 7 2 6 0 5 6 
5 11 4 10 3 9 2 8 6 
6 9 5 8 4 7 3 6 6 
5 11 4 10 3 9 2 8 6 
6 6 3 5 2 4 1 3 6 
5 7 3 6 2 5 1 4 6 
5 8 2 7 1 6 0 5 6 
5 10 4 9 3 8 2 7 6 
6 8 5 7 4 6 3 5 6 
5 7 3 6 1 5 0 4 6 
5 8 4 7 3 6 2 5 6 
5 10 4 9 3 8 2 7 6 
6 9 5 8 4 7 3 6 6 
5 8 2 7 1 6 0 5 6 
6 9 5 8 4 7 3 6 6 
6 10 4 9 2 8 0 7 6 
5 11 3 10 1 9 0 8 6 
6 9 5 8 4 7 3 6 6 
5 11 3 10 1 9 0 8 6 
5 11 3 10 1 9 0 8 6 
5 11 3 10 1 9 0 8 6 
6 10 4 9 2 8 0 7 6 
6 8 4 7 2 6 1 5 6 
4 8 2 7 1 6 0 5 6 
5 10 2 9 1 8 0 7 6 
5 10 2 9 1 8 0 7 6 
5 11 4 10 3 9 2 8 6 
5 8 4 7 3 6 2 5 6 
6 8 4 7 2 6 0 5 6 
5 11 4 10 3 9 2 8 6 
4 9 2 8 1 7 0 6 6 
6 8 2 7 1 6 0 5 6 
5 9 2 8 1 7 0 6 6 
6 9 5 8 3 7 1 6 6 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 358 100 9 BLEU
7 7 6 6 5 5 4 4 7 
6 7 4 6 2 5 0 4 7 
6 7 5 6 4 5 3 4 7 
5 7 3 6 1 5 0 4 7 
6 7 4 6 2 5 0 4 7 
7 8 5 7 3 6 1 5 7 
6 11 5 10 4 9 3 8 7 
6 11 5 10 4 9 3 8 7 
7 9 5 8 4 7 3 6 7 
5 7 3 6 1 5 0 4 7 
7 8 6 7 4 6 3 5 7 
6 8 4 7 1 6 0 5 7 
6 8 4 7 2 6 0 5 7 
5 11 3 10 1 9 0 8 7 
5 11 3 10 1 9 0 8 7 
6 9 5 8 4 7 3 6 7 
6 10 5 9 4 8 3 7 7 
6 10 5 9 4 8 3 7 7 
6 9 3 8 1 7 0 6 7 
6 8 4 7 2 6 0 5 7 
6 8 5 7 3 6 2 5 7 
5 9 3 8 1 7 0 6 7 
5 8 3 7 0 6 0 5 7 
5 10 3 9 1 8 0 7 7 
5 10 3 9 1 8 0 7 7 
5 8 3 7 1 6 0 5 7 
7 8 5 7 4 6 3 5 7 
7 8 6 7 5 6 4 5 7 
6 8 5 7 4 6 3 5 7 
6 8 3 7 1 6 0 5 7 
6 8 4 7 2 6 0 5 7 
7 8 5 7 4 6 3 5 7 
6 8 3 7 1 6 0 5 7 
6 8 4 7 2 6 0 5 7 
5 8 3 7 1 6 0 5 7 
6 8 5 7 4 6 3 5 7 
6 8 4 7 1 6 0 5 7 
7 7 4 6 3 5 2 4 7 
5 11 3 10 1 9 0 8 7 
5 8 3 7 1 6 0 5 7 
5 11 3 10 1 9 0 8 7 
6 12 4 11 2 10 0 9 7 
7 9 5 8 2 7 1 6 7 
6 12 4 11 2 10 0 9 7 
6 7 2 6 0 5 0 4 7 
6 8 5 7 4 6 3 5 7 
5 8 3 7 1 6 0 5 7 
6 9 3 8 1 7 0 6 7 
5 8 3 7 1 6 0 5 7 
6 7 2 6 1 5 0 4 7 
7 10 4 9 2 8 0 7 7 
6 10 5 9 4 8 3 7 7 
5 10 3 9 1 8 0 7 7 
5 9 3 8 1 7 0 6 7 
5 8 3 7 0 6 0 5 7 
6 12 5 11 3 10 2 9 7 
7 7 4 6 3 5 2 4 7 
7 8 5 7 3 6 1 5 7 
6 12 5 11 3 10 2 9 7 
5 10 3 9 1 8 0 7 7 
7 7 4 6 2 5 0 4 7 
6 10 4 9 2 8 0 7 7 
6 9 4 8 1 7 0 6 7 
6 7 3 6 1 5 0 4 7 
6 8 4 7 2 6 0 5 7 
6 7 2 6 1 5 0 4 7 
5 10 3 9 1 8 0 7 7 
6 11 4 10 2 9 0 8 7 
5 12 3 11 0 10 0 9 7 
6 8 3 7 1 6 0 5 7 
5 12 3 11 0 10 0 9 7 
6 11 4 10 2 9 0 8 7 
7 7 4 6 3 5 2 4 7 
7 10 5 9 3 8 2 7 7 
6 7 4 6 3 5 2 4 7 
6 7 4 6 2 5 0 4 7 
5 7 3 6 1 5 0 4 7 
6 10 3 9 0 8 0 7 7 
5 7 2 6 0 5 0 4 7 
5 7 1 6 0 5 0 4 7 
6 9 4 8 3 7 2 6 7 
7 8 6 7 5 6 4 5 7 
7 9 5 8 3 7 1 6 7 
6 9 4 8 1 7 0 6 7 
7 7 3 6 1 5 0 4 7 
6 7 1 6 0 5 0 4 7 
6 10 5 9 3 8 2 7 7 
6 7 2 6 0 5 0 4 7 
6 9 4 8 2 7 0 6 7 
5 9 2 8 0 7 0 6 7 
7 8 5 7 3 6 2 5 7 
6 8 4 7 2 6 0 5 7 
6 11 5 10 3 9 2 8 7 
5 12 3 11 1 10 0 9 7 
7 7 5 6 4 5 3 4 7 
6 8 4 7 2 6 0 5 7 
6 7 2 6 1 5 0 4 7 
5 12 3 11 1 10 0 9 7 
5 8 3 7 1 6 0 5 7 
5 10 3 9 0 8 0 7 7 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 359 100 9 BLEU
5 5 4 4 3 3 2 2 5 
4 9 3 8 2 7 1 6 5 
4 9 3 8 2 7 1 6 5 
4 4 2 3 1 2 0 1 5 
4 5 3 4 2 3 1 2 5 
5 7 3 6 2 5 1 4 5 
4 7 3 6 2 5 1 4 5 
4 8 3 7 2 6 1 5 5 
4 8 3 7 2 6 1 5 5 
3 8 1 7 0 6 0 5 5 
3 8 1 7 0 6 0 5 5 
3 4 1 3 0 2 0 1 5 
5 6 3 5 2 4 1 3 5 
4 5 2 4 0 3 0 2 5 
3 4 1 3 0 2 0 1 5 
4 4 0 3 0 2 0 1 5 
3 4 0 3 0 2 0 1 5 
4 4 1 3 0 2 0 1 5 
4 6 3 5 2 4 1 3 5 
5 5 1 4 0 3 0 2 5 
2 4 0 3 0 2 0 1 5 
4 5 1 4 0 3 0 2 5 
4 4 1 3 0 2 0 1 5 
2 4 0 3 0 2 0 1 5 
2 6 0 5 0 4 0 3 5 
3 4 0 3 0 2 0 1 5 
4 6 1 5 0 4 0 3 5 
4 4 0 3 0 2 0 1 5 
3 6 0 5 0 4 0 3 5 
2 8 0 7 0 6 0 5 5 
3 6 1 5 0 4 0 3 5 
2 8 0 7 0 6 0 5 5 
3 5 1 4 0 3 0 2 5 
3 5 1 4 0 3 0 2 5 
3 4 0 3 0 2 0 1 5 
3 4 1 3 0 2 0 1 5 
3 7 1 6 0 5 0 4 5 
3 7 1 6 0 5 0 4 5 
2 8 0 7 0 6 0 5 5 
3 7 1 6 0 5 0 4 5 
2 8 0 7 0 6 0 5 5 
4 5 1 4 0 3 0 2 5 
3 4 1 3 0 2 0 1 5 
4 4 0 3 0 2 0 1 5 
3 4 0 3 0 2 0 1 5 
3 4 0 3 0 2 0 1 5 
4 7 1 6 0 5 0 4 5 
3 6 0 5 0 4 0 3 5 
3 6 1 5 0 4 0 3 5 
3 9 1 8 0 7 0 6 5 
3 6 0 5 0 4 0 3 5 
3 9 1 8 0 7 0 6 5 
3 4 0 3 0 2 0 1 5 
5 5 2 4 1 3 0 2 5 
2 4 0 3 0 2 0 1 5 
2 6 0 5 0 4 0 3 5 
5 5 2 4 1 3 0 2 5 
3 8 0 7 0 6 0 5 5 
3 8 0 7 0 6 0 5 5 
2 7 0 6 0 5 0 4 5 
3 9 1 8 0 7 0 6 5 
3 6 0 5 0 4 0 3 5 
2 6 0 5 0 4 0 3 5 
4 6 0 5 0 4 0 3 5 
3 9 1 8 0 7 0 6 5 
2 7 0 6 0 5 0 4 5 
3 7 0 6 0 5 0 4 5 
3 4 0 3 0 2 0 1 5 
3 7 0 6 0 5 0 4 5 
4 5 2 4 1 3 0 2 5 
4 7 1 6 0 5 0 4 5 
3 4 0 3 0 2 0 1 5 
2 4 0 3 0 2 0 1 5 
2 8 0 7 0 6 0 5 5 
3 8 0 7 0 6 0 5 5 
4 5 1 4 0 3 0 2 5 
3 8 0 7 0 6 0 5 5 
4 7 1 6 0 5 0 4 5 
2 8 0 7 0 6 0 5 5 
3 6 0 5 0 4 0 3 5 
2 6 0 5 0 4 0 3 5 
3 5 0 4 0 3 0 2 5 
4 9 1 8 0 7 0 6 5 
4 9 1 8 0 7 0 6 5 
3 7 1 6 0 5 0 4 5 
5 5 2 4 0 3 0 2 5 
3 8 1 7 0 6 0 5 5 
3 8 1 7 0 6 0 5 5 
5 7 1 6 0 5 0 4 5 
4 6 0 5 0 4 0 3 5 
2 7 0 6 0 5 0 4 5 
4 8 1 7 0 6 0 5 5 
3 8 1 7 0 6 0 5 5 
2 7 0 6 0 5 0 4 5 
4 6 1 5 0 4 0 3 5 
4 8 1 7 0 6 0 5 5 
3 7 1 6 0 5 0 4 5 
3 7 1 6 0 5 0 4 5 
3 8 1 7 0 6 0 5 5 
4 4 0 3 0 2 0 1 5 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 360 100 9 BLEU
7 7 4 6 3 5 2 4 8 
8 9 7 8 6 7 5 6 8 
8 11 6 10 4 9 2 8 8 
8 11 6 10 4 9 2 8 8 
8 10 6 9 4 8 3 7 8 
8 9 6 8 4 7 3 6 8 
8 8 4 7 1 6 0 5 8 
7 8 4 7 3 6 2 5 8 
8 10 7 9 6 8 5 7 8 
8 12 5 11 2 10 0 9 8 
7 7 3 6 1 5 0 4 8 
8 12 6 11 4 10 2 9 8 
8 9 6 8 4 7 3 6 8 
8 8 4 7 3 6 2 5 8 
8 12 5 11 2 10 0 9 8 
8 11 5 10 2 9 0 8 8 
8 12 6 11 4 10 2 9 8 
8 10 7 9 6 8 5 7 8 
8 12 6 11 4 10 2 9 8 
7 7 3 6 1 5 0 4 8 
8 11 5 10 2 9 0 8 8 
7 9 5 8 3 7 1 6 8 
8 12 6 11 4 10 2 9 8 
8 11 5 10 2 9 0 8 8 
8 12 6 11 4 10 3 9 8 
8 12 6 11 4 10 3 9 8 
7 11 4 10 2 9 0 8 8 
8 11 5 10 2 9 0 8 8 
8 10 6 9 5 8 4 7 8 
8 8 5 7 3 6 2 5 8 
8 10 7 9 6 8 5 7 8 
8 10 6 9 4 8 3 7 8 
8 10 4 9 1 8 0 7 8 
6 6 4 5 3 4 2 3 8 
8 11 6 10 4 9 3 8 8 
8 10 4 9 1 8 0 7 8 
7 11 4 10 2 9 0 8 8 
7 9 5 8 3 7 1 6 8 
8 11 6 10 4 9 3 8 8 
8 9 6 8 4 7 2 6 8 
8 14 5 13 2 12 0 11 8 
8 8 4 7 2 6 1 5 8 
8 12 6 11 4 10 2 9 8 
7 11 4 10 2 9 0 8 8 
8 11 6 10 4 9 3 8 8 
7 8 4 7 3 6 2 5 8 
8 14 5 13 2 12 0 11 8 
8 10 6 9 4 8 2 7 8 
7 8 3 7 1 6 0 5 8 
8 10 6 9 4 8 2 7 8 
8 9 4 8 1 7 0 6 8 
8 12 5 11 3 10 1 9 8 
8 11 5 10 2 9 0 8 8 
8 9 4 8 1 7 0 6 8 
8 12 6 11 4 10 2 9 8 
7 7 4 6 3 5 2 4 8 
7 8 4 7 3 6 2 5 8 
7 7 3 6 1 5 0 4 8 
8 12 5 11 2 10 0 9 8 
8 10 6 9 4 8 2 7 8 
8 14 5 13 2 12 0 11 8 
8 10 6 9 4 8 3 7 8 
7 9 4 8 3 7 2 6 8 
7 10 4 9 2 8 1 7 8 
7 11 4 10 2 9 0 8 8 
8 9 7 8 6 7 5 6 8 
8 9 4 8 1 7 0 6 8 
8 9 6 8 5 7 4 6 8 
8 12 5 11 2 10 0 9 8 
8 14 5 13 2 12 0 11 8 
8 13 5 12 2 11 0 10 8 
8 8 5 7 4 6 3 5 8 
7 9 4 8 3 7 2 6 8 
6 8 3 7 1 6 0 5 8 
8 13 5 12 2 11 0 10 8 
7 10 5 9 3 8 1 7 8 
8 12 5 11 2 10 0 9 8 
8 11 5 10 3 9 1 8 8 
8 9 4 8 3 7 2 6 8 
8 12 5 11 3 10 1 9 8 
7 8 3 7 1 6 0 5 8 
7 9 4 8 2 7 1 6 8 
8 11 5 10 3 9 1 8 8 
8 11 6 10 4 9 2 8 8 
8 13 5 12 2 11 0 10 8 
8 11 7 10 6 9 5 8 8 
8 12 5 11 2 10 0 9 8 
8 12 5 11 2 10 0 9 8 
8 9 6 8 4 7 2 6 8 
8 8 3 7 1 6 0 5 8 
7 9 4 8 2 7 1 6 8 
8 8 4 7 1 6 0 5 8 
8 13 5 12 2 11 0 10 8 
8 13 5 12 2 11 0 10 8 
7 12 3 11 1 10 0 9 8 
7 10 5 9 4 8 3 7 8 
8 11 6 10 4 9 2 8 8 
8 13 6 12 4 11 2 10 8 
8 11 5 10 2 9 0 8 8 
6 7 2 6 1 5 0 4 8 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 361 100 9 BLEU
7 7 6 6 5 5 4 4 7 
7 9 5 8 4 7 3 6 7 
7 8 5 7 4 6 3 5 7 
7 11 5 10 4 9 3 8 7 
7 11 5 10 4 9 3 8 7 
7 8 5 7 4 6 3 5 7 
7 10 5 9 4 8 3 7 7 
7 8 5 7 3 6 1 5 7 
7 10 5 9 4 8 3 7 7 
7 8 5 7 4 6 3 5 7 
7 8 5 7 4 6 3 5 7 
6 8 4 7 3 6 2 5 7 
6 7 5 6 4 5 3 4 7 
7 8 5 7 4 6 3 5 7 
7 10 5 9 4 8 3 7 7 
7 10 5 9 4 8 3 7 7 
6 8 4 7 3 6 2 5 7 
7 8 5 7 4 6 3 5 7 
6 8 4 7 3 6 2 5 7 
7 9 5 8 4 7 3 6 7 
7 8 5 7 3 6 2 5 7 
7 10 4 9 2 8 0 7 7 
7 10 5 9 4 8 3 7 7 
7 9 5 8 4 7 3 6 7 
7 8 5 7 3 6 2 5 7 
7 8 5 7 3 6 1 5 7 
7 8 5 7 3 6 1 5 7 
7 8 5 7 3 6 2 5 7 
7 9 5 8 4 7 3 6 7 
7 8 5 7 3 6 1 5 7 
7 9 5 8 4 7 3 6 7 
7 9 5 8 4 7 3 6 7 
6 10 3 9 2 8 1 7 7 
7 12 5 11 4 10 3 9 7 
7 8 6 7 5 6 4 5 7 
7 12 5 11 4 10 3 9 7 
7 8 5 7 3 6 1 5 7 
7 8 6 7 5 6 4 5 7 
7 12 5 11 4 10 3 9 7 
7 12 5 11 4 10 3 9 7 
7 8 5 7 3 6 1 5 7 
7 11 5 10 4 9 3 8 7 
7 8 5 7 3 6 2 5 7 
7 11 5 10 4 9 3 8 7 
7 8 5 7 3 6 2 5 7 
7 9 5 8 4 7 3 6 7 
7 9 5 8 4 7 3 6 7 
7 8 6 7 5 6 4 5 7 
6 8 5 7 4 6 3 5 7 
7 9 5 8 4 7 3 6 7 
6 10 3 9 2 8 1 7 7 
6 8 5 7 4 6 3 5 7 
6 8 4 7 3 6 2 5 7 
7 12 5 11 4 10 3 9 7 
7 12 5 11 4 10 3 9 7 
7 8 5 7 3 6 2 5 7 
7 11 5 10 4 9 3 8 7 
6 10 3 9 2 8 1 7 7 
7 11 5 10 4 9 3 8 7 
7 10 4 9 2 8 1 7 7 
6 8 4 7 3 6 2 5 7 
7 7 4 6 2 5 0 4 7 
7 10 4 9 2 8 1 7 7 
7 7 3 6 2 5 1 4 7 
7 10 4 9 3 8 2 7 7 
7 7 3 6 1 5 0 4 7 
7 10 4 9 2 8 1 7 7 
7 9 5 8 4 7 3 6 7 
7 9 4 8 2 7 0 6 7 
7 10 4 9 2 8 1 7 7 
6 8 3 7 2 6 1 5 7 
6 8 5 7 4 6 3 5 7 
7 7 3 6 1 5 0 4 7 
6 8 5 7 4 6 3 5 7 
7 10 4 9 2 8 0 7 7 
7 10 4 9 2 8 0 7 7 
7 10 4 9 3 8 2 7 7 
7 7 4 6 3 5 2 4 7 
7 12 4 11 2 10 0 9 7 
7 12 4 11 2 10 0 9 7 
6 8 5 7 4 6 3 5 7 
7 9 3 8 2 7 1 6 7 
7 9 4 8 3 7 2 6 7 
7 10 4 9 3 8 2 7 7 
6 9 4 8 3 7 2 6 7 
7 10 4 9 2 8 1 7 7 
7 7 3 6 1 5 0 4 7 
7 9 3 8 1 7 0 6 7 
6 9 3 8 2 7 1 6 7 
6 8 5 7 4 6 3 5 7 
6 9 4 8 3 7 2 6 7 
7 7 3 6 1 5 0 4 7 
6 7 4 6 3 5 2 4 7 
7 7 3 6 1 5 0 4 7 
6 8 3 7 1 6 0 5 7 
6 8 3 7 2 6 1 5 7 
6 8 2 7 1 6 0 5 7 
7 7 3 6 1 5 0 4 7 
6 10 3 9 2 8 1 7 7 
7 7 4 6 2 5 1 4 7 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 362 72 9 BLEU
12 12 11 11 10 10 9 9 12 
11 12 10 11 9 10 8 9 12 
12 12 7 11 3 10 2 9 12 
12 13 10 12 8 11 6 10 12 
12 12 8 11 6 10 4 9 12 
12 14 10 13 9 12 8 11 12 
12 13 11 12 9 11 8 10 12 
12 12 8 11 6 10 4 9 12 
12 13 10 12 8 11 6 10 12 
12 13 10 12 8 11 6 10 12 
11 12 6 11 2 10 1 9 12 
12 16 10 15 9 14 8 13 12 
12 16 10 15 9 14 8 13 12 
11 13 9 12 7 11 5 10 12 
11 12 7 11 5 10 3 9 12 
11 14 9 13 8 12 7 11 12 
12 13 9 12 8 11 7 10 12 
11 12 9 11 7 10 5 9 12 
12 14 8 13 6 12 4 11 12 
11 12 7 11 5 10 3 9 12 
11 13 10 12 8 11 7 10 12 
11 13 9 12 7 11 5 10 12 
12 13 10 12 8 11 7 10 12 
11 12 7 11 3 10 2 9 12 
11 12 7 11 5 10 4 9 12 
11 13 9 12 7 11 5 10 12 
12 13 10 12 9 11 8 10 12 
12 15 10 14 9 13 8 12 12 
12 13 11 12 9 11 7 10 12 
12 12 8 11 6 10 4 9 12 
11 13 9 12 7 11 5 10 12 
12 13 10 12 8 11 6 10 12 
12 12 8 11 6 10 4 9 12 
11 11 9 10 7 9 5 8 12 
12 14 8 13 6 12 4 11 12 
12 13 10 12 8 11 6 10 12 
11 16 9 15 8 14 7 13 12 
11 16 9 15 8 14 7 13 12 
12 16 8 15 6 14 4 13 12 
12 16 8 15 6 14 4 13 12 
12 15 10 14 9 13 8 12 12 
12 13 10 12 8 11 6 10 12 
12 13 9 12 8 11 7 10 12 
12 13 10 12 8 11 6 10 12 
12 14 10 13 8 12 6 11 12 
12 12 8 11 6 10 5 9 12 
12 13 8 12 6 11 4 10 12 
10 12 8 11 6 10 4 9 12 
11 12 7 11 5 10 3 9 12 
11 14 7 13 5 12 3 11 12 
11 12 7 11 6 10 5 9 12 
12 13 7 12 3 11 2 10 12 
11 13 9 12 7 11 5 10 12 
11 13 9 12 8 11 7 10 12 
12 14 6 13 3 12 2 11 12 
12 12 7 11 4 10 2 9 12 
12 13 10 12 9 11 8 10 12 
11 12 10 11 9 10 8 9 12 
11 12 7 11 5 10 4 9 12 
12 16 8 15 6 14 4 13 12 
11 13 9 12 7 11 5 10 12 
12 16 8 15 6 14 4 13 12 
12 12 8 11 6 10 5 9 12 
12 13 8 12 3 11 2 10 12 
12 13 8 12 6 11 4 10 12 
10 12 6 11 2 10 1 9 12 
10 12 6 11 4 10 3 9 12 
11 12 9 11 7 10 5 9 12 
12 13 10 12 8 11 7 10 12 
12 14 10 13 8 12 6 11 12 
11 13 9 12 8 11 7 10 12 
10 13 8 12 6 11 4 10 12 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 363 100 9 BLEU
5 5 4 4 3 3 2 2 5 
4 9 3 8 2 7 1 6 5 
4 9 3 8 2 7 1 6 5 
4 5 3 4 2 3 1 2 5 
5 7 3 6 2 5 1 4 5 
4 7 3 6 2 5 1 4 5 
4 8 3 7 2 6 1 5 5 
4 8 3 7 2 6 1 5 5 
5 6 3 5 2 4 1 3 5 
4 6 3 5 2 4 1 3 5 
4 5 2 4 0 3 0 2 5 
5 5 1 4 0 3 0 2 5 
4 5 1 4 0 3 0 2 5 
3 5 1 4 0 3 0 2 5 
3 5 1 4 0 3 0 2 5 
3 7 1 6 0 5 0 4 5 
4 5 1 4 0 3 0 2 5 
4 7 1 6 0 5 0 4 5 
3 9 1 8 0 7 0 6 5 
3 9 1 8 0 7 0 6 5 
3 9 1 8 0 7 0 6 5 
3 9 1 8 0 7 0 6 5 
5 5 2 4 1 3 0 2 5 
5 5 2 4 0 3 0 2 5 
4 7 1 6 0 5 0 4 5 
5 5 3 4 2 3 1 2 5 
5 5 2 4 1 3 0 2 5 
4 7 1 6 0 5 0 4 5 
5 5 2 4 0 3 0 2 5 
3 7 1 6 0 5 0 4 5 
4 9 1 8 0 7 0 6 5 
4 9 1 8 0 7 0 6 5 
3 8 1 7 0 6 0 5 5 
5 7 1 6 0 5 0 4 5 
3 8 1 7 0 6 0 5 5 
4 8 1 7 0 6 0 5 5 
4 8 1 7 0 6 0 5 5 
4 5 3 4 2 3 1 2 5 
4 5 2 4 1 3 0 2 5 
4 5 2 4 1 3 0 2 5 
4 7 2 6 1 5 0 4 5 
4 6 1 5 0 4 0 3 5 
4 5 1 4 0 3 0 2 5 
3 8 1 7 0 6 0 5 5 
4 5 2 4 0 3 0 2 5 
3 8 1 7 0 6 0 5 5 
5 5 1 4 0 3 0 2 5 
4 5 1 4 0 3 0 2 5 
4 5 2 4 0 3 0 2 5 
5 6 1 5 0 4 0 3 5 
4 5 1 4 0 3 0 2 5 
4 7 2 6 0 5 0 4 5 
4 6 1 5 0 4 0 3 5 
3 6 1 5 0 4 0 3 5 
5 6 3 5 2 4 1 3 5 
3 5 1 4 0 3 0 2 5 
4 5 1 4 0 3 0 2 5 
3 7 1 6 0 5 0 4 5 
4 5 2 4 0 3 0 2 5 
4 9 2 8 1 7 0 6 5 
4 9 2 8 1 7 0 6 5 
3 6 1 5 0 4 0 3 5 
5 7 2 6 1 5 0 4 5 
4 8 2 7 1 6 0 5 5 
4 8 2 7 1 6 0 5 5 
4 6 1 5 0 4 0 3 5 
5 5 2 4 0 3 0 2 5 
4 5 1 4 0 3 0 2 5 
4 5 1 4 0 3 0 2 5 
3 5 1 4 0 3 0 2 5 
3 9 1 8 0 7 0 6 5 
4 9 1 8 0 7 0 6 5 
5 7 3 6 2 5 1 4 5 
4 9 1 8 0 7 0 6 5 
4 5 1 4 0 3 0 2 5 
3 5 1 4 0 3 0 2 5 
3 9 1 8 0 7 0 6 5 
5 7 2 6 1 5 0 4 5 
4 7 1 6 0 5 0 4 5 
3 7 1 6 0 5 0 4 5 
5 5 2 4 0 3 0 2 5 
4 9 2 8 0 7 0 6 5 
4 9 2 8 0 7 0 6 5 
5 7 1 6 0 5 0 4 5 
4 6 2 5 1 4 0 3 5 
5 5 1 4 0 3 0 2 5 
4 5 1 4 0 3 0 2 5 
5 7 2 6 0 5 0 4 5 
4 8 2 7 0 6 0 5 5 
4 8 2 7 0 6 0 5 5 
4 7 3 6 2 5 1 4 5 
3 5 1 4 0 3 0 2 5 
4 5 1 4 0 3 0 2 5 
5 5 3 4 1 3 0 2 5 
3 5 1 4 0 3 0 2 5 
4 7 2 6 1 5 0 4 5 
3 5 1 4 0 3 0 2 5 
3 5 1 4 0 3 0 2 5 
4 7 1 6 0 5 0 4 5 
4 6 3 5 2 4 1 3 5 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 364 1 9 BLEU
2 2 1 1 0 0 0 0 2 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 365 100 9 BLEU
7 7 6 6 5 5 4 4 7 
6 7 5 6 4 5 3 4 7 
7 8 4 7 3 6 2 5 7 
7 8 5 7 3 6 2 5 7 
7 8 5 7 3 6 2 5 7 
6 8 4 7 2 6 1 5 7 
7 8 5 7 3 6 1 5 7 
7 9 5 8 4 7 3 6 7 
7 8 6 7 4 6 3 5 7 
7 11 5 10 4 9 3 8 7 
7 11 5 10 4 9 3 8 7 
6 8 4 7 2 6 1 5 7 
6 9 4 8 3 7 2 6 7 
